FEATURES_TXT_BEGIN_0 0 72 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-3.21888 0 0 -3.21888 0 0 0 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -8 -44.5889 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -6 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -8 -44.5889 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -12 -44.5889 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -4 -54.6085 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -6 -52.9862 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -6 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -10 -48.5939 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -10 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -8 -58.6135 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -20 -48.5939 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -48.4206 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -48.5939 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -6 -54.2152 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -10 -50.0429 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -16 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -4 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -8 -52.9862 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -10 -54.6085 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -50.0429 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -8 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -16 -49.354 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -12 -48.5939 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -13 -52.6937 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -9 -52.1986 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -12 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -8 -53.9196 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -8 -54.6085 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -12 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -8 -54.2152 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -16 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -8 -54.6085 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -6 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -10 -48.5939 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -12 -54.2152 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -3 -56.9637 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -7 -56.3136 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -14 -48.4206 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -10 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -14 -48.5939 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -12 -50.0429 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -16 -52.9862 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -11 -52.3981 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -14 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -6 -54.6085 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -16 -49.1545 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -13 -56.3136 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -6 -58.6135 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -10 -54.0479 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -15 -52.1986 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -6 -58.9803 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -8 -52.9862 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -10 -54.6085 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -4 -58.9803 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -9 -56.9637 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -12 -49.6496 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -10 -58.4402 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -8 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -53.9196 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -17 -47.633 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -54.2152 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -12 -52.9862 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -5 -57.2593 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -14 -54.6085 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -16 -52.4257 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -12 -53.1595 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-1.60944 0 -0.510826 -3.21888 0 0 -16 -48.5939 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
-3.21888 0 0 -3.21888 0 0 -4 -58.6135 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
0 0 -1.02165 -3.21888 0 0 -12 -56.9913 -13 13 -0.693147 -0.405465 -0.693147 -0.405465 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 98 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-15.522 0 0 -15.522 0 0 0 -104.969 -39 39 -7.66075 0 -6.96761 0 
-10.9799 0 -1.24627 -15.522 0 0 -10 -108.16 -39 39 -7.66075 0 -6.96761 0 
-10.8368 0 -1.38938 -15.522 0 0 -10 -108.918 -39 39 -7.66075 0 -6.96761 0 
-12.4462 0 -0.87855 -15.522 0 0 -8 -108.536 -39 39 -7.66075 0 -6.96761 0 
-12.3031 0 -1.02165 -15.522 0 0 -6 -111.611 -39 39 -7.66075 0 -6.96761 0 
-12.3031 0 -1.02165 -15.522 0 0 -10 -107.06 -39 39 -7.66075 0 -6.96761 0 
-12.4462 0 -0.87855 -15.522 0 0 -6 -111.825 -39 39 -7.66075 0 -6.96761 0 
-10.9799 0 -1.24627 -15.522 0 0 -12 -108.918 -39 39 -7.66075 0 -6.96761 0 
-10.9799 0 -1.24627 -15.522 0 0 -12 -108.918 -39 39 -7.66075 0 -6.96761 0 
-13.9125 0 -0.510826 -15.522 0 0 -4 -110.971 -39 39 -7.66075 0 -6.96761 0 
-13.9125 0 -0.510826 -15.522 0 0 -6 -108.783 -39 39 -7.66075 0 -6.96761 0 
-12.5893 0 -0.735449 -15.522 0 0 -6 -112.376 -39 39 -7.66075 0 -6.96761 0 
-12.3031 0 -1.02165 -15.522 0 0 -10 -108.501 -39 39 -7.66075 0 -6.96761 0 
-12.4462 0 -0.87855 -15.522 0 0 -10 -113.911 -39 39 -7.66075 0 -6.96761 0 
-12.3031 0 -1.02165 -15.522 0 0 -10 -108.497 -39 39 -7.66075 0 -6.96761 0 
-12.4462 0 -0.87855 -15.522 0 0 -6 -112.901 -39 39 -7.66075 0 -6.96761 0 
-12.3031 0 -1.02165 -15.522 0 0 -10 -108.88 -39 39 -7.66075 0 -6.96761 0 
-6.29465 0 -2.63565 -15.522 0 0 -20 -112.109 -39 39 -7.66075 0 -6.96761 0 
-12.3031 0 -1.02165 -15.522 0 0 -10 -109.318 -39 39 -7.66075 0 -6.96761 0 
