SCORES_TXT_BEGIN_0 0 4 9 BLEU
6 9 4 8 2 7 1 6 12 
6 9 4 8 2 7 1 6 12 
6 10 3 9 2 8 1 7 12 
6 9 4 8 2 7 1 6 12 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
33 36 31 35 29 34 27 33 38 
33 36 29 35 26 34 23 33 38 
33 36 29 35 26 34 23 33 38 
32 36 27 35 23 34 19 33 38 
33 36 29 35 26 34 23 33 38 
33 36 27 35 23 34 19 33 38 
33 36 27 35 23 34 19 33 38 
32 36 25 35 20 34 15 33 38 
34 36 31 35 29 34 27 33 38 
34 36 29 35 26 34 23 33 38 
34 36 29 35 26 34 23 33 38 
33 36 27 35 23 34 19 33 38 
33 36 29 35 26 34 23 33 38 
33 36 27 35 23 34 19 33 38 
33 36 31 35 29 34 27 33 38 
33 36 28 35 24 34 21 33 38 
33 36 29 35 26 34 23 33 38 
33 36 29 35 26 34 23 33 38 
33 36 26 35 21 34 17 33 38 
32 36 27 35 23 34 19 33 38 
33 36 30 35 28 34 26 33 38 
33 36 28 35 25 34 22 33 38 
33 36 28 35 25 34 22 33 38 
32 36 26 35 22 34 18 33 38 
34 36 29 35 26 34 23 33 38 
34 36 27 35 23 34 19 33 38 
33 36 31 35 29 34 27 33 38 
33 36 29 35 26 34 23 33 38 
34 36 27 35 23 34 19 33 38 
33 36 25 35 20 34 15 33 38 
33 36 29 35 26 34 23 33 38 
33 36 27 35 23 34 19 33 38 
32 36 27 35 23 34 19 33 38 
33 36 25 35 20 34 15 33 38 
33 36 29 35 25 34 22 33 38 
33 36 29 35 26 34 23 33 38 
33 36 26 35 21 34 17 33 38 
33 36 27 35 23 34 19 33 38 
33 36 30 35 28 34 26 33 38 
33 36 28 35 25 34 22 33 38 
32 36 27 35 22 34 18 33 38 
33 36 27 35 23 34 19 33 38 
33 36 24 35 18 34 13 33 38 
33 36 29 35 26 34 23 33 38 
32 36 25 35 20 34 15 33 38 
33 36 29 35 26 34 23 33 38 
33 36 27 35 24 34 21 33 38 
33 36 28 35 25 34 22 33 38 
33 36 27 35 23 34 19 33 38 
32 36 26 35 22 34 18 33 38 
33 36 28 35 25 34 22 33 38 
33 36 26 35 22 34 18 33 38 
33 36 27 35 23 34 19 33 38 
32 36 25 35 21 34 17 33 38 
33 36 29 35 26 34 23 33 38 
33 36 26 35 22 34 18 33 38 
32 36 24 35 19 34 14 33 38 
33 36 28 35 25 34 22 33 38 
32 36 26 35 22 34 18 33 38 
33 36 27 35 23 34 19 33 38 
33 36 29 35 26 34 23 33 38 
33 36 28 35 25 34 22 33 38 
32 36 29 35 26 34 23 33 38 
32 36 29 35 26 34 24 33 38 
32 36 27 35 23 34 19 33 38 
32 36 27 35 23 34 20 33 38 
33 36 27 35 23 34 19 33 38 
32 36 26 35 22 34 18 33 38 
32 36 27 35 23 34 19 33 38 
32 36 27 35 24 34 22 33 38 
31 36 25 35 20 34 15 33 38 
34 36 28 35 24 34 21 33 38 
31 36 25 35 21 34 18 33 38 
33 36 28 35 24 34 21 33 38 
33 36 26 35 21 34 17 33 38 
34 36 26 35 21 34 17 33 38 
33 37 31 36 29 35 27 34 38 
33 37 29 36 26 35 23 34 38 
32 36 29 35 26 34 23 33 38 
34 36 33 35 32 34 31 33 38 
33 36 27 35 22 34 18 33 38 
34 36 31 35 29 34 27 33 38 
34 36 30 35 28 34 26 33 38 
33 36 29 35 26 34 23 33 38 
32 36 28 35 25 34 22 33 38 
34 36 28 35 25 34 22 33 38 
33 37 29 36 26 35 23 34 38 
33 36 27 35 23 34 19 33 38 
32 36 26 35 22 34 18 33 38 
32 37 27 36 23 35 19 34 38 
32 36 27 35 23 34 19 33 38 
34 36 31 35 29 34 27 33 38 
32 36 25 35 19 34 14 33 38 
33 36 29 35 26 34 23 33 38 
33 36 27 35 23 34 19 33 38 
33 36 27 35 23 34 19 33 38 
34 36 28 35 25 34 22 33 38 
33 36 25 35 21 34 17 33 38 
33 36 27 35 23 34 19 33 38 
32 36 26 35 22 34 18 33 38 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 100 9 BLEU
28 35 25 34 23 33 21 32 33 
28 35 24 34 20 33 17 32 33 
28 35 24 34 22 33 20 32 33 
27 35 22 34 19 33 16 32 33 
28 35 23 34 20 33 17 32 33 
28 35 22 34 17 33 13 32 33 
