SCORES_TXT_BEGIN_0 0 4 9 BLEU
36 38 33 37 30 36 28 35 38 
37 40 34 39 30 38 27 37 38 
37 39 32 38 28 37 27 36 38 
37 41 32 40 27 39 24 38 38 
37 41 32 40 27 39 25 38 38 
37 40 34 39 30 38 27 37 38 
36 39 32 38 28 37 26 36 38 
35 37 32 36 29 35 27 34 38 
37 40 34 39 30 38 27 37 38 
38 39 33 38 29 37 26 36 38 
35 38 31 37 28 36 26 35 38 
37 39 32 38 28 37 26 36 38 
34 37 32 36 30 35 28 34 38 
36 38 34 37 31 36 29 35 38 
36 38 34 37 31 36 29 35 38 
37 41 32 40 27 39 24 38 38 
37 40 34 39 30 38 27 37 38 
37 39 32 38 28 37 25 36 38 
38 40 35 39 32 38 30 37 38 
38 40 35 39 32 38 29 37 38 
37 41 32 40 27 39 23 38 38 
37 41 32 40 27 39 24 38 38 
37 39 32 38 28 37 26 36 38 
37 39 32 38 28 37 27 36 38 
37 38 34 37 31 36 29 35 38 
36 37 32 36 30 35 29 34 38 
36 37 32 36 29 35 27 34 38 
36 39 32 38 28 37 25 36 38 
37 39 34 38 31 37 29 36 38 
35 38 31 37 28 36 27 35 38 
35 38 31 37 28 36 25 35 38 
35 37 32 36 30 35 29 34 38 
35 37 32 36 30 35 28 34 38 
38 39 33 38 29 37 27 36 38 
38 39 33 38 29 37 25 36 38 
36 38 33 37 30 36 28 35 38 
38 40 35 39 32 38 29 37 38 
37 41 32 40 27 39 23 38 38 
36 39 32 38 28 37 25 36 38 
36 38 33 37 31 36 30 35 38 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 4 87 9 BLEU
37 37 33 36 32 35 31 34 38 
37 38 32 37 30 36 28 35 38 
38 38 37 37 36 36 35 35 38 
37 37 35 36 33 35 31 34 38 
38 39 36 38 34 37 32 36 38 
38 39 36 38 34 37 33 36 38 
38 39 36 38 34 37 32 36 38 
37 38 32 37 30 36 28 35 38 
37 37 34 36 32 35 31 34 38 
38 38 34 37 31 36 30 35 38 
38 38 34 37 31 36 28 35 38 
36 37 32 36 31 35 30 34 38 
37 38 32 37 30 36 28 35 38 
38 40 35 39 32 38 31 37 38 
38 40 35 39 32 38 29 37 38 
37 38 33 37 32 36 31 35 38 
37 38 32 37 30 36 28 35 38 
38 40 35 39 32 38 30 37 38 
37 38 33 37 31 36 29 35 38 
34 36 31 35 28 34 26 33 38 
37 39 31 38 28 37 25 36 38 
34 37 31 36 28 35 26 34 38 
37 38 33 37 30 36 28 35 38 
38 39 33 38 29 37 27 36 38 
37 38 33 37 31 36 29 35 38 
37 38 33 37 32 36 31 35 38 
34 36 32 35 30 34 28 33 38 
34 37 32 36 30 35 28 34 38 
36 38 31 37 29 36 27 35 38 
37 39 31 38 28 37 25 36 38 
38 39 36 38 34 37 32 36 38 
37 38 35 37 33 36 31 35 38 
37 37 35 36 33 35 31 34 38 
37 38 35 37 33 36 31 35 38 
38 41 34 40 30 39 28 38 38 
37 39 32 38 30 37 28 36 38 
38 38 32 37 31 36 30 35 38 
37 38 36 37 35 36 34 35 38 
38 39 36 38 34 37 32 36 38 
37 38 34 37 31 36 28 35 38 
38 39 32 38 31 37 30 36 38 
38 39 36 38 35 37 34 36 38 
38 39 34 38 33 37 32 36 38 
37 39 32 38 29 37 26 36 38 
36 37 34 36 32 35 30 34 38 
37 38 34 37 31 36 28 35 38 
35 37 30 36 26 35 25 34 38 
35 37 30 36 26 35 23 34 38 
38 39 36 38 34 37 32 36 38 
38 40 35 39 32 38 29 37 38 
35 38 30 37 26 36 25 35 38 
35 38 30 37 26 36 23 35 38 
37 39 32 38 29 37 26 36 38 
37 39 32 38 30 37 28 36 38 
37 38 34 37 32 36 30 35 38 
37 38 32 37 30 36 28 35 38 
38 39 34 38 31 37 30 36 38 
35 37 31 36 28 35 27 34 38 
35 37 31 36 28 35 25 34 38 
38 39 37 38 35 37 33 36 38 
35 38 31 37 28 36 25 35 38 
35 38 31 37 28 36 27 35 38 
37 38 34 37 31 36 28 35 38 
37 39 35 38 33 37 31 36 38 
38 40 35 39 32 38 30 37 38 
38 40 35 39 32 38 29 37 38 
34 35 31 34 29 33 27 32 38 
38 40 35 39 32 38 29 37 38 
37 39 34 38 32 37 31 36 38 
37 39 34 38 32 37 28 36 38 
38 39 37 38 35 37 33 36 38 
37 38 34 37 31 36 28 35 38 
37 38 34 37 32 36 31 35 38 
38 39 34 38 31 37 28 36 38 
37 38 35 37 32 36 29 35 38 
36 37 31 36 29 35 27 34 38 
38 40 35 39 33 38 31 37 38 
38 39 31 38 29 37 27 36 38 
36 37 31 36 29 35 27 34 38 
38 40 33 39 32 38 31 37 38 
37 39 35 38 33 37 31 36 38 
37 39 35 38 33 37 32 36 38 
37 38 33 37 30 36 28 35 38 
38 40 35 39 32 38 29 37 38 
38 40 35 39 32 38 30 37 38 
38 39 33 38 29 37 25 36 38 
38 39 33 38 29 37 27 36 38 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 5 11 9 BLEU
28 30 26 29 24 28 22 27 33 
28 31 25 30 22 29 20 28 33 
28 31 25 30 22 29 19 28 33 
28 31 26 30 23 29 20 28 33 
29 31 26 30 23 29 20 28 33 
29 31 25 30 22 29 19 28 33 
27 30 24 29 22 28 20 27 33 
27 30 24 29 21 28 18 27 33 
27 29 24 28 21 27 18 26 33 
28 32 24 31 20 30 17 29 33 
27 29 24 28 21 27 18 26 33 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 6 9 9 BLEU
28 30 26 29 24 28 22 27 32 
28 31 25 30 22 29 19 28 32 
28 31 26 30 23 29 20 28 32 
27 29 24 28 21 27 18 26 32 
28 31 26 30 23 29 20 28 32 
27 30 24 29 22 28 20 27 32 
28 31 25 30 22 29 19 28 32 
27 30 24 29 21 28 18 27 32 
27 29 24 28 21 27 18 26 32 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 53 9 BLEU
31 33 26 32 20 31 16 30 36 
31 33 28 32 25 31 22 30 36 
31 34 25 33 18 32 14 31 36 
31 34 27 33 23 32 20 31 36 
31 34 25 33 19 32 15 31 36 
30 33 25 32 19 31 15 30 36 
30 34 25 33 19 32 15 31 36 
31 34 26 33 20 32 16 31 36 
31 34 25 33 18 32 13 31 36 
29 32 24 31 18 30 14 29 36 
31 34 27 33 24 32 21 31 36 
30 33 24 32 17 31 13 30 36 
30 33 27 32 24 31 21 30 36 
30 34 27 33 24 32 21 31 36 
31 34 28 33 25 32 22 31 36 
31 34 27 33 23 32 19 31 36 
29 32 26 31 23 30 20 29 36 
31 34 26 33 19 32 14 31 36 
30 34 23 33 16 32 12 31 36 
31 35 24 34 17 33 13 32 36 
30 33 25 32 17 31 13 30 36 
30 34 24 33 17 32 13 31 36 
30 33 26 32 22 31 19 30 36 
30 35 24 34 17 33 13 32 36 
31 35 25 34 18 33 14 32 36 
31 35 24 34 16 33 11 32 36 
29 33 23 32 16 31 12 30 36 
30 33 24 32 18 31 14 30 36 
31 34 28 33 24 32 20 31 36 
29 33 23 32 16 31 11 30 36 
31 35 26 34 22 33 19 32 36 
30 33 26 32 22 31 19 30 36 
30 34 26 33 22 32 19 31 36 
30 35 26 34 22 33 19 32 36 
30 32 24 31 18 30 14 29 36 
31 35 27 34 23 33 20 32 36 
31 35 26 34 21 33 17 32 36 
29 33 25 32 21 31 18 30 36 
32 34 25 33 18 32 13 31 36 
31 35 25 34 17 33 12 32 36 
30 32 26 31 23 30 20 29 36 
31 35 25 34 19 33 15 32 36 
30 34 25 33 15 32 11 31 36 
31 35 24 34 17 33 12 32 36 
30 33 26 32 23 31 20 30 36 
30 34 25 33 19 32 15 31 36 
30 34 24 33 17 32 12 31 36 
30 35 25 34 19 33 15 32 36 
31 33 24 32 18 31 14 30 36 
30 35 24 34 17 33 12 32 36 
30 33 24 32 18 31 13 30 36 
31 35 25 34 18 33 13 32 36 
29 33 24 32 18 31 14 30 36 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 8 43 9 BLEU
26 28 24 27 22 26 20 25 31 
26 29 23 28 20 27 18 26 31 
26 29 23 28 20 27 17 26 31 
26 29 24 28 22 27 20 26 31 
26 29 23 28 20 27 18 26 31 
25 28 22 27 19 26 17 25 31 
26 30 22 29 18 28 15 27 31 
25 28 23 27 21 26 19 25 31 
26 30 23 29 20 28 18 27 31 
27 29 24 28 21 27 18 26 31 
26 30 22 29 18 28 16 27 31 
25 27 22 26 19 25 16 24 31 
26 30 23 29 20 28 17 27 31 
26 30 22 29 18 28 15 27 31 
25 29 22 28 19 27 17 26 31 
26 29 23 28 20 27 17 26 31 
27 29 23 28 20 27 17 26 31 
25 29 21 28 17 27 14 26 31 
27 29 23 28 20 27 17 26 31 
27 30 23 29 19 28 16 27 31 
25 28 22 27 20 26 18 25 31 
26 30 23 29 20 28 18 27 31 
25 29 22 28 19 27 16 26 31 
25 28 21 27 17 26 14 25 31 
25 29 22 28 19 27 17 26 31 
26 31 22 30 18 29 15 28 31 
27 30 23 29 19 28 15 27 31 
25 29 21 28 17 27 15 26 31 
26 31 21 30 16 29 13 28 31 
26 30 22 29 18 28 15 27 31 
25 29 22 28 19 27 17 26 31 
27 30 24 29 21 28 18 27 31 
27 30 22 29 18 28 15 27 31 
26 28 22 27 19 26 16 25 31 
27 30 22 29 18 28 15 27 31 
25 29 21 28 18 27 16 26 31 
26 31 22 30 18 29 16 28 31 
27 30 23 29 19 28 16 27 31 
24 28 21 27 18 26 16 25 31 
25 28 22 27 19 26 16 25 31 
25 30 21 29 17 28 14 27 31 
26 30 22 29 18 28 15 27 31 
26 28 21 27 19 26 17 25 31 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 9 64 9 BLEU
18 21 14 20 11 19 9 18 19 
17 21 12 20 9 19 7 18 19 
18 22 13 21 10 20 8 19 19 
18 22 13 21 9 20 7 19 19 
17 20 13 19 10 18 8 17 19 
17 22 11 21 8 20 6 19 19 
17 22 11 21 7 20 5 19 19 
16 20 11 19 8 18 6 17 19 
18 23 12 22 8 21 6 20 19 
18 21 12 20 8 19 7 18 19 
18 21 12 20 9 19 7 18 19 
18 22 13 21 9 20 6 19 19 
17 23 10 22 6 21 4 20 19 
17 21 10 20 6 19 5 18 19 
17 21 10 20 7 19 5 18 19 
18 22 11 21 7 20 6 19 19 
15 19 12 18 10 17 8 16 19 
17 22 11 21 7 20 4 19 19 
18 23 12 22 7 21 4 20 19 
18 23 12 22 8 21 6 20 19 
17 21 12 20 8 19 5 18 19 
17 22 9 21 5 20 4 19 19 
15 19 10 18 8 17 6 16 19 
15 19 12 18 10 17 8 16 19 
16 20 11 19 8 18 7 17 19 
16 20 11 19 9 18 7 17 19 
17 23 10 22 5 21 2 20 19 
17 23 10 22 6 21 4 20 19 
16 21 10 20 6 19 3 18 19 
18 24 11 23 6 22 4 21 19 
18 22 11 21 6 20 4 19 19 
18 22 11 21 7 20 5 19 19 
14 19 10 18 8 17 6 16 19 
18 22 13 21 9 20 6 19 19 
17 20 12 19 8 18 6 17 19 
16 20 9 19 6 18 5 17 19 
16 20 9 19 7 18 5 17 19 
16 20 11 19 8 18 7 17 19 
16 20 11 19 9 18 7 17 19 
17 21 12 20 9 19 7 18 19 
17 21 12 20 8 19 6 18 19 
16 21 10 20 7 19 6 18 19 
16 19 12 18 10 17 8 16 19 
17 24 9 23 4 22 2 21 19 
17 22 9 21 4 20 2 19 19 
17 22 9 21 5 20 3 19 19 
17 22 11 21 7 20 5 19 19 
18 22 11 21 8 20 7 19 19 
17 21 13 20 10 19 8 18 19 
16 20 10 19 6 18 4 17 19 
18 22 13 21 10 20 8 19 19 
18 23 10 22 5 21 4 20 19 
15 20 9 19 7 18 5 17 19 
15 20 9 19 6 18 5 17 19 
18 23 12 22 8 21 5 20 19 
18 23 12 22 7 21 4 20 19 
15 20 11 19 8 18 5 17 19 
18 22 12 21 9 20 7 19 19 
18 21 12 20 8 19 5 18 19 
17 21 10 20 6 19 4 18 19 
17 21 11 20 6 19 4 18 19 
16 19 11 18 7 17 5 16 19 
16 21 8 20 5 19 4 18 19 
16 21 10 20 7 19 6 18 19 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 10 29 9 BLEU
14 18 10 17 8 16 7 15 19 
13 18 8 17 6 16 5 15 19 
15 19 9 18 7 17 6 16 19 
14 19 7 18 5 17 4 16 19 
14 19 9 18 6 17 4 16 19 
13 19 7 18 4 17 2 16 19 
15 20 8 19 5 18 4 17 19 
14 20 6 19 3 18 2 17 19 
15 19 9 18 6 17 4 16 19 
13 17 8 16 5 15 4 14 19 
13 18 8 17 6 16 5 15 19 
13 18 8 17 6 16 4 15 19 
14 19 7 18 4 17 3 16 19 
13 18 9 17 7 16 6 15 19 
12 17 6 16 3 15 2 14 19 
15 20 8 19 5 18 3 17 19 
15 19 8 18 6 17 5 16 19 
13 18 6 17 4 16 2 15 19 
14 19 7 18 5 17 4 16 19 
14 19 7 18 5 17 4 16 19 
13 18 9 17 7 16 6 15 19 
14 19 9 18 6 17 4 16 19 
14 19 10 18 8 17 7 16 19 
15 19 8 18 6 17 5 16 19 
14 20 6 19 3 18 2 17 19 
14 19 6 18 4 17 3 16 19 
14 19 8 18 6 17 5 16 19 
14 18 8 17 6 16 5 15 19 
14 19 5 18 3 17 2 16 19 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 11 78 9 BLEU
13 16 11 15 10 14 9 13 19 
13 17 10 16 9 15 8 14 19 
12 16 9 15 7 14 6 13 19 
14 17 10 16 8 15 7 14 19 
12 17 8 16 7 15 6 14 19 
14 18 9 17 7 16 6 15 19 
13 17 8 16 5 15 4 14 19 
13 17 10 16 8 15 6 14 19 
13 18 7 17 5 16 4 15 19 
13 17 10 16 9 15 8 14 19 
14 17 8 16 7 15 6 14 19 
13 16 9 15 8 14 7 13 19 
13 18 9 17 7 16 5 15 19 
12 17 8 16 5 15 3 14 19 
14 18 9 17 6 16 5 15 19 
13 18 9 17 8 16 7 15 19 
14 18 7 17 6 16 5 15 19 
12 16 9 15 8 14 7 13 19 
13 16 8 15 7 14 6 13 19 
12 17 8 16 6 15 5 14 19 
13 17 6 16 4 15 3 14 19 
14 17 8 16 6 15 5 14 19 
12 18 7 17 5 16 3 15 19 
14 19 8 18 5 17 4 16 19 
14 18 9 17 8 16 7 15 19 
13 18 7 17 3 16 2 15 19 
13 16 11 15 10 14 9 13 19 
14 17 10 16 8 15 6 14 19 
13 17 7 16 6 15 5 14 19 
12 18 7 17 6 16 5 15 19 
13 18 5 17 4 16 3 15 19 
12 15 9 14 7 13 5 12 19 
12 16 6 15 4 14 3 13 19 
13 17 8 16 6 15 5 14 19 
13 16 10 15 8 14 5 13 19 
14 19 8 18 7 17 6 16 19 
13 19 6 18 3 17 2 16 19 
13 17 10 16 9 15 8 14 19 
13 18 7 17 5 16 4 15 19 
12 16 9 15 7 14 6 13 19 
14 18 9 17 7 16 5 15 19 
14 17 10 16 8 15 7 14 19 
12 16 8 15 6 14 4 13 19 
13 17 8 16 5 15 4 14 19 
12 17 5 16 4 15 3 14 19 
13 18 9 17 7 16 5 15 19 
11 15 7 14 4 13 2 12 19 
14 18 9 17 6 16 4 15 19 
14 18 7 17 6 16 5 15 19 
14 17 9 16 7 15 6 14 19 
13 17 8 16 6 15 4 14 19 
13 17 9 16 7 15 4 14 19 
12 16 8 15 5 14 2 13 19 
14 17 9 16 6 15 5 14 19 
13 19 6 18 5 17 4 16 19 
12 17 8 16 7 15 6 14 19 
13 17 8 16 7 15 6 14 19 
14 18 9 17 7 16 6 15 19 
13 17 9 16 8 15 7 14 19 
13 17 10 16 8 15 6 14 19 
14 17 6 16 5 15 4 14 19 
13 18 7 17 5 16 4 15 19 
13 17 8 16 5 15 4 14 19 
12 16 8 15 7 14 6 13 19 
13 19 8 18 6 17 4 16 19 
11 16 6 15 4 14 2 13 19 
14 19 8 18 5 17 3 16 19 
14 19 6 18 5 17 4 16 19 
12 17 8 16 6 15 4 14 19 
14 18 8 17 6 16 5 15 19 
13 17 7 16 6 15 5 14 19 
12 18 7 17 4 16 2 15 19 
13 16 9 15 7 14 6 13 19 
13 18 7 17 3 16 2 15 19 
13 18 5 17 3 16 2 15 19 
13 17 7 16 4 15 3 14 19 
12 17 7 16 5 15 2 14 19 
14 18 7 17 4 16 3 15 19 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 12 64 9 BLEU
18 21 14 20 11 19 9 18 19 
17 21 12 20 9 19 7 18 19 
18 22 13 21 10 20 8 19 19 
18 22 13 21 9 20 7 19 19 
17 20 13 19 10 18 8 17 19 
17 22 11 21 8 20 6 19 19 
17 22 11 21 7 20 5 19 19 
16 20 11 19 8 18 6 17 19 
18 23 12 22 8 21 6 20 19 
18 21 12 20 8 19 7 18 19 
18 21 12 20 9 19 7 18 19 
18 22 13 21 9 20 6 19 19 
17 23 10 22 6 21 4 20 19 
17 21 10 20 6 19 5 18 19 
17 21 10 20 7 19 5 18 19 
18 22 11 21 7 20 6 19 19 
15 19 12 18 10 17 8 16 19 
17 22 11 21 7 20 4 19 19 
18 23 12 22 7 21 4 20 19 
18 23 12 22 8 21 6 20 19 
17 21 12 20 8 19 5 18 19 
17 22 9 21 5 20 4 19 19 
15 19 10 18 8 17 6 16 19 
15 19 12 18 10 17 8 16 19 
16 20 11 19 8 18 7 17 19 
16 20 11 19 9 18 7 17 19 
17 23 10 22 5 21 2 20 19 
17 23 10 22 6 21 4 20 19 
16 21 10 20 6 19 3 18 19 
18 24 11 23 6 22 4 21 19 
18 22 11 21 6 20 4 19 19 
18 22 11 21 7 20 5 19 19 
14 19 10 18 8 17 6 16 19 
18 22 13 21 9 20 6 19 19 
17 20 12 19 8 18 6 17 19 
16 20 9 19 6 18 5 17 19 
16 20 9 19 7 18 5 17 19 
16 20 11 19 8 18 7 17 19 
16 20 11 19 9 18 7 17 19 
17 21 12 20 9 19 7 18 19 
17 21 12 20 8 19 6 18 19 
16 21 10 20 7 19 6 18 19 
16 19 12 18 10 17 8 16 19 
17 24 9 23 4 22 2 21 19 
17 22 9 21 4 20 2 19 19 
17 22 9 21 5 20 3 19 19 
17 22 11 21 7 20 5 19 19 
18 22 11 21 8 20 7 19 19 
17 21 13 20 10 19 8 18 19 
16 20 10 19 6 18 4 17 19 
18 22 13 21 10 20 8 19 19 
18 23 10 22 5 21 4 20 19 
15 20 9 19 7 18 5 17 19 
15 20 9 19 6 18 5 17 19 
18 23 12 22 8 21 5 20 19 
18 23 12 22 7 21 4 20 19 
15 20 11 19 8 18 5 17 19 
18 22 12 21 9 20 7 19 19 
18 21 12 20 8 19 5 18 19 
17 21 10 20 6 19 4 18 19 
17 21 11 20 6 19 4 18 19 
16 19 11 18 7 17 5 16 19 
16 21 8 20 5 19 4 18 19 
16 21 10 20 7 19 6 18 19 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 13 19 9 BLEU
7 10 4 9 2 8 1 7 19 
7 11 3 10 2 9 1 8 19 
8 11 3 10 1 9 0 8 19 
7 10 4 9 2 8 1 7 19 
6 10 3 9 1 8 0 7 19 
7 11 4 10 2 9 1 8 19 
8 12 2 11 1 10 0 9 19 
7 11 3 10 2 9 1 8 19 
7 11 4 10 2 9 1 8 19 
8 12 4 11 2 10 1 9 19 
7 11 4 10 2 9 1 8 19 
6 11 2 10 1 9 0 8 19 
7 12 3 11 2 10 1 9 19 
7 11 4 10 2 9 1 8 19 
7 12 3 11 2 10 1 9 19 
8 11 3 10 1 9 0 8 19 
6 10 3 9 1 8 0 7 19 
7 11 2 10 0 9 0 8 19 
8 12 3 11 1 10 0 9 19 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 14 24 9 BLEU
22 24 20 23 18 22 16 21 27 
22 25 19 24 16 23 13 22 27 
22 25 20 24 18 23 16 22 27 
22 25 19 24 16 23 14 22 27 
23 25 20 24 17 23 14 22 27 
23 26 18 25 14 24 11 23 27 
22 26 19 25 16 24 13 23 27 
21 23 18 22 15 21 12 20 27 
22 25 19 24 16 23 13 22 27 
21 24 18 23 15 22 13 21 27 
22 26 18 25 14 24 11 23 27 
23 25 19 24 16 23 13 22 27 
22 26 19 25 16 24 14 23 27 
21 24 18 23 15 22 13 21 27 
23 26 19 25 15 24 11 23 27 
23 25 19 24 16 23 13 22 27 
21 24 19 23 17 22 15 21 27 
23 26 20 25 17 24 14 23 27 
23 26 19 25 15 24 12 23 27 
22 25 20 24 18 23 16 22 27 
21 24 17 23 13 22 9 21 27 
22 25 19 24 16 23 13 22 27 
22 26 18 25 14 24 11 23 27 
21 25 17 24 13 23 10 22 27 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 15 29 9 BLEU
34 40 28 39 24 38 20 37 39 
35 41 28 40 24 39 20 38 39 
35 41 28 40 24 39 20 38 39 
35 41 27 40 22 39 17 38 39 
35 42 28 41 24 40 20 39 39 
35 41 27 40 22 39 17 38 39 
35 42 27 41 22 40 17 39 39 
35 42 27 41 22 40 17 39 39 
35 41 28 40 23 39 18 38 39 
35 42 27 41 22 40 17 39 39 
34 41 28 40 24 39 20 38 39 
34 41 28 40 23 39 18 38 39 
34 41 28 40 24 39 20 38 39 
35 42 28 41 23 40 18 39 39 
34 41 26 40 21 39 17 38 39 
35 42 28 41 24 40 20 39 39 
35 42 28 41 23 40 18 39 39 
34 41 27 40 23 39 19 38 39 
34 39 28 38 24 37 20 36 39 
34 39 29 38 26 37 23 36 39 
34 41 27 40 22 39 17 38 39 
33 40 27 39 23 38 19 37 39 
33 40 26 39 21 38 17 37 39 
34 41 27 40 22 39 17 38 39 
35 40 28 39 24 38 20 37 39 
35 42 27 41 22 40 17 39 39 
35 40 29 39 26 38 23 37 39 
33 40 26 39 21 38 17 37 39 
35 42 27 41 22 40 17 39 39 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 16 23 9 BLEU
39 41 37 40 35 39 33 38 40 
39 42 36 41 33 40 30 39 40 
39 42 36 41 33 40 30 39 40 
39 42 37 41 35 40 33 39 40 
39 42 36 41 34 40 32 39 40 
39 42 36 41 33 40 30 39 40 
39 43 36 42 33 41 30 40 40 
39 41 34 40 32 39 30 38 40 
39 43 35 42 31 41 27 40 40 
39 43 36 42 33 41 30 40 40 
39 42 37 41 34 40 31 39 40 
39 42 37 41 34 40 31 39 40 
39 43 36 42 33 41 30 40 40 
39 43 35 42 32 41 29 40 40 
39 43 35 42 31 41 27 40 40 
39 42 36 41 33 40 30 39 40 
39 42 33 41 30 40 27 39 40 
38 40 35 39 32 38 29 37 40 
38 40 35 39 32 38 29 37 40 
39 43 36 42 32 41 28 40 40 
38 40 35 39 33 38 31 37 40 
39 43 36 42 32 41 28 40 40 
38 41 35 40 32 39 30 38 40 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 17 72 9 BLEU
18 21 14 20 10 19 7 18 20 
17 20 13 19 9 18 6 17 20 
18 22 13 21 9 20 6 19 20 
18 22 13 21 9 20 7 19 20 
18 21 12 20 8 19 6 18 20 
18 23 12 22 8 21 6 20 20 
15 19 12 18 9 17 6 16 20 
17 20 12 19 8 18 5 17 20 
15 20 12 19 9 18 6 17 20 
17 20 13 19 9 18 6 17 20 
15 19 12 18 9 17 6 16 20 
15 20 12 19 9 18 6 17 20 
16 20 11 19 8 18 6 17 20 
17 21 11 20 7 19 5 18 20 
18 22 13 21 8 20 5 19 20 
18 21 14 20 10 19 7 18 20 
