FEATURES_TXT_BEGIN_0 0 4 8 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 TranslationModel1_0 
-30.5193 -11 20 -3.98899 -3.5866 -1.38629 -1.60944 8.99907 
-32.8685 -11 20 -2.01491 -1.89712 -0.693147 -1.20397 8.99907 
-44.3793 -12 19 -0.15123 -1.89712 -2.53943 -2.59027 7.99917 
-34.9168 -11 20 0 -0.616186 -1.38629 -1.20397 8.99907 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 100 8 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 TranslationModel1_0 
-69.8775 -38 74 -10.3824 -14.437 -4.99163 -10.9039 35.9963 
-76.9921 -38 74 -13.3269 -16.7949 -8.32383 -13.578 35.9963 
-76.8297 -38 74 -13.3269 -16.7949 -8.32383 -13.578 35.9963 
-83.9443 -38 74 -16.2713 -19.1527 -11.656 -16.2522 35.9963 
-79.1303 -38 74 -10.5523 -14.9261 -7.76422 -13.7755 35.9963 
-86.2449 -38 74 -13.4968 -17.2839 -11.0964 -16.4497 35.9963 
-86.0825 -38 74 -13.4968 -17.2839 -11.0964 -16.4497 35.9963 
-93.1971 -38 74 -16.4412 -19.6417 -14.4286 -19.1238 35.9963 
-71.0931 -38 74 -5.63751 -11.0001 -4.99163 -9.80525 35.9963 
-78.2078 -38 74 -8.58195 -13.3579 -8.32383 -12.4794 35.9963 
-78.0453 -38 74 -8.58195 -13.3579 -8.32383 -12.4794 35.9963 
-85.16 -38 74 -11.5264 -15.7157 -11.656 -15.1535 35.9963 
-72.0487 -38 72 -11.1112 -17.2074 -7.44963 -14.2361 34.9964 
-79.0008 -38 72 -14.0556 -19.5652 -10.7818 -16.9102 34.9964 
-69.7243 -38 74 -9.6265 -13.4698 -4.99163 -10.4984 35.9963 
-84.632 -38 72 -10.338 -14.437 -9.51128 -10.9039 33.9965 
-76.839 -38 74 -12.5709 -15.8276 -8.32383 -13.1725 35.9963 
-76.6765 -38 74 -12.5709 -15.8276 -8.32383 -13.1725 35.9963 
-91.5841 -38 72 -13.2824 -16.7949 -12.8435 -13.578 33.9965 
-83.7912 -38 74 -15.5154 -18.1854 -11.656 -15.8467 35.9963 
-73.7815 -38 73 -10.6639 -14.437 -4.99163 -10.9039 34.9964 
-80.8962 -38 73 -13.6083 -16.7949 -8.32383 -13.578 34.9964 
-80.7337 -38 73 -13.6083 -16.7949 -8.32383 -13.578 34.9964 
-87.8484 -38 73 -16.5527 -19.1527 -11.656 -16.2522 34.9964 
-80.3459 -38 74 -5.80741 -11.4892 -7.76422 -12.6769 35.9963 
-87.4606 -38 74 -8.75185 -13.847 -11.0964 -15.3511 35.9963 
-69.3165 -38 74 -7.08661 -12.4599 -4.99163 -11.3093 35.9963 
-76.4312 -38 74 -10.031 -14.8177 -8.32383 -13.9835 35.9963 
-87.2981 -38 74 -8.75185 -13.847 -11.0964 -15.3511 35.9963 
-94.4128 -38 74 -11.6963 -16.2048 -14.4286 -18.0252 35.9963 
-76.2687 -38 74 -10.031 -14.8177 -8.32383 -13.9835 35.9963 
-81.3014 -38 72 -11.2811 -17.6965 -10.2222 -17.1077 34.9964 
-83.3833 -38 74 -12.9755 -17.1755 -11.656 -16.6576 35.9963 
-88.2536 -38 72 -14.2255 -20.0543 -13.5544 -19.7819 34.9964 
-77.3419 -38 72 -14.0556 -19.5652 -10.7818 -16.9102 34.9964 
-78.9771 -38 74 -9.7964 -13.9588 -7.76422 -13.3701 35.9963 
-93.8847 -38 72 -10.5079 -14.9261 -12.2839 -13.7755 33.9965 
-86.0918 -38 74 -12.7408 -16.3166 -11.0964 -16.0442 35.9963 
-75.6671 -38 74 -10.5523 -14.9261 -7.76422 -13.7755 35.9963 
-82.7817 -38 74 -13.4968 -17.2839 -11.0964 -16.4497 35.9963 
-84.2941 -38 72 -17.0001 -21.9231 -14.114 -19.5844 34.9964 
-85.9293 -38 74 -12.7408 -16.3166 -11.0964 -16.0442 35.9963 
-100.837 -38 72 -13.4523 -17.2839 -15.6161 -16.4497 33.9965 
-75.7799 -38 74 -13.046 -17.3097 -9.69211 -15.6224 35.9963 
-93.044 -38 74 -15.6853 -18.6744 -14.4286 -18.7184 35.9963 
-75.761 -38 74 -13.046 -17.3097 -9.69211 -15.6224 35.9963 
-82.8946 -38 74 -15.9905 -19.6675 -13.0243 -18.2965 35.9963 
-82.6193 -38 74 -13.4968 -17.2839 -11.0964 -16.4497 35.9963 
-82.8756 -38 74 -15.9905 -19.6675 -13.0243 -18.2965 35.9963 
-89.7339 -38 74 -16.4412 -19.6417 -14.4286 -19.1238 35.9963 
-83.0343 -38 73 -10.8338 -14.9261 -7.76422 -13.7755 34.9964 
-90.149 -38 73 -13.7782 -17.2839 -11.0964 -16.4497 34.9964 
-82.7321 -38 74 -15.9905 -19.6675 -13.0243 -18.2965 35.9963 
-89.8468 -38 74 -18.9349 -22.0253 -16.3565 -20.9707 35.9963 
-75.4499 -38 74 -13.046 -17.3097 -9.69211 -15.6224 35.9963 
-89.9865 -38 73 -13.7782 -17.2839 -11.0964 -16.4497 34.9964 
-97.1012 -38 73 -16.7226 -19.6417 -14.4286 -19.1238 34.9964 
-82.5035 -38 74 -15.9905 -19.6675 -13.0243 -18.2965 35.9963 
-89.6181 -38 74 -18.9349 -22.0253 -16.3565 -20.9707 35.9963 
-82.4021 -38 74 -15.9905 -19.6675 -13.0243 -18.2965 35.9963 
-73.2643 -38 72 -6.36625 -13.7705 -7.44963 -13.1374 34.9964 
-82.3549 -38 74 -15.9905 -19.6675 -13.0243 -18.2965 35.9963 
-78.5693 -38 74 -7.25651 -12.9489 -7.76422 -14.181 35.9963 
-79.8066 -38 74 -10.3824 -15.1176 -9.16602 -15.2733 35.9963 
-85.6839 -38 74 -10.2009 -15.3067 -11.0964 -16.8552 35.9963 
-86.9213 -38 74 -13.3269 -17.4754 -12.4982 -17.9475 35.9963 
-80.2165 -38 72 -9.31069 -16.1283 -10.7818 -15.8116 34.9964 
-89.3071 -38 74 -18.9349 -22.0253 -16.3565 -20.9707 35.9963 
-85.5215 -38 74 -10.2009 -15.3067 -11.0964 -16.8552 35.9963 
-86.7588 -38 74 -13.3269 -17.4754 -12.4982 -17.9474 35.9963 
-92.6361 -38 74 -13.1454 -17.6646 -14.4286 -19.5293 35.9963 
-85.8476 -38 72 -5.59306 -11.0001 -9.51128 -9.80525 33.9965 
-93.8735 -38 74 -16.2713 -19.8332 -15.8304 -20.6216 35.9963 
-81.8153 -38 72 -10.338 -14.437 -9.51128 -10.9039 33.9965 
-88.93 -38 72 -13.2824 -16.7949 -12.8435 -13.578 33.9965 
-92.7998 -38 72 -8.5375 -13.3579 -12.8435 -12.4794 33.9965 
-76.4757 -39 74 -10.6701 -14.5424 -5.97246 -12.3508 35.9963 
-83.5903 -39 74 -13.6146 -16.9002 -9.30466 -15.0249 35.9963 
-71.8955 -38 72 -10.3552 -16.2402 -7.44963 -13.8306 34.9964 
-62.6399 -38 74 -6.39346 -11.4354 -2.42668 -9.43752 35.9963 
-86.5947 -38 72 -14.2255 -20.0543 -13.5544 -19.7819 34.9964 
-69.7545 -38 74 -9.3379 -13.7932 -5.75888 -12.1117 35.9963 
-74.9972 -38 73 -5.91893 -11.0001 -4.99163 -9.80525 34.9964 
-78.7154 -38 74 -10.9578 -14.9261 -8.86283 -14.181 35.9963 
-84.9199 -38 74 -10.7222 -15.4151 -10.5368 -16.6472 35.9963 
-82.1118 -38 73 -8.86337 -13.3579 -8.32383 -12.4794 34.9964 
-83.4279 -39 74 -13.6146 -16.9002 -9.30466 -15.0249 35.9963 
-85.8301 -38 74 -13.9022 -17.2839 -12.195 -16.8551 35.9963 
-92.0345 -38 74 -13.6667 -17.773 -13.869 -19.3214 35.9963 
-90.5425 -39 74 -16.559 -19.258 -12.6369 -17.6991 35.9963 
-78.8477 -38 72 -13.2997 -18.598 -10.7818 -16.5047 34.9964 
-69.592 -38 74 -9.3379 -13.7932 -5.75888 -12.1117 35.9963 
-93.5468 -38 72 -17.17 -22.4121 -16.8866 -22.456 34.9964 
-76.7067 -38 74 -12.2823 -16.151 -9.09109 -14.7858 35.9963 
-85.0327 -38 74 -13.2159 -17.7988 -12.4647 -18.494 35.9963 
-85.0138 -38 74 -13.2159 -17.7988 -12.4647 -18.494 35.9963 
-81.9493 -38 73 -8.86337 -13.3579 -8.32383 -12.4794 34.9964 
-92.1474 -38 74 -16.1604 -20.1566 -15.7969 -21.1682 35.9963 
-85.6676 -38 74 -13.9022 -17.2839 -12.195 -16.8551 35.9963 
-91.8721 -38 74 -13.6667 -17.773 -13.869 -19.3214 35.9963 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 2 100 8 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 TranslationModel1_0 
-61.662 -37 72 -4.94437 -5.9782 -3.5783 -5.71522 34.9964 
